"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1325619130779701248","https://twitter.com/OldTechAdverts/status/1325619130779701248","@BASF Floppies. Always felt that these ones were really expensive, so never really tried it. Stuck to the no name brands. Love this design of this advert though.  
https://t.co/e6YfIcHt18
#RetroComputing https://t.co/mDghyGmb2D","2020-11-09 02:00 +0000","20.0","1.0","0.05","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325560505436680193","https://twitter.com/OldTechAdverts/status/1325560505436680193","Intel with their Real Time OS for the running DOS applications. But what does Real Time really mean in this context. Ability to run multiple applications at once, or fast response time? 
 https://t.co/YhXUNAIqPH
#RetroComputing https://t.co/ylNTBBM4jB","2020-11-08 22:07 +0000","770.0","83.0","0.10779220779220779","5.0","3.0","7.0","0.0","0.0","0.0","20.0","0.0","0","0","0","0","0","48","48","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325553707208019971","https://twitter.com/OldTechAdverts/status/1325553707208019971","@retroguybry Is Joust where you fly around on a ostrich trying to know the guys off ride?","2020-11-08 21:40 +0000","84.0","2.0","0.023809523809523808","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325544536123301888","https://twitter.com/OldTechAdverts/status/1325544536123301888","Xidex floppies. I think these are my first ever set of 5.25' floppies. I think I paid about $15 for the pack of 10. Felt OK until I found I can buy a set of no-names for about $5 or less!
https://t.co/kpBOGNuTel
#retrocomputing https://t.co/BXMZdSl3gi","2020-11-08 21:03 +0000","460.0","20.0","0.043478260869565216","3.0","0.0","4.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325518873802792962","https://twitter.com/OldTechAdverts/status/1325518873802792962","One of the most influential computers of our times. #retrocomputing https://t.co/3btNlCfsYo","2020-11-08 19:21 +0000","421.0","8.0","0.019002375296912115","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325505896231866371","https://twitter.com/OldTechAdverts/status/1325505896231866371","@bareeves I got this from the Infocom's newsletter, which I would think only hard core fans would subscribe to.","2020-11-08 18:30 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325483281899528197","https://twitter.com/OldTechAdverts/status/1325483281899528197","Miner 2049 was a great platform game. I played it on my #Atari800 as a cartridge. Loaded instantly. 
https://t.co/DxmeFi7Fvv
#retrogames #8bitlove https://t.co/k2LEPQj2Jy","2020-11-08 17:00 +0000","419.0","26.0","0.06205250596658711","1.0","2.0","3.0","1.0","2.0","0.0","5.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325459595955990529","https://twitter.com/OldTechAdverts/status/1325459595955990529","A repair kit for the #Atari Joystick. Must say that a brand new Atari joystick is really good to use, until the plastic support breaks or the dome button is worn out.
https://t.co/bIYYkzYy0D
#retrocomputing #retrogames https://t.co/n6ARzeVH5Z","2020-11-08 15:26 +0000","397.0","26.0","0.0654911838790932","3.0","0.0","4.0","0.0","2.0","0.0","2.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325456599050309635","https://twitter.com/OldTechAdverts/status/1325456599050309635","Not strictly an advert, I came across this contest in #Infocom New Zork Times. To answer is properly, you need all these games to get the answers. The prize is a free copy of Sorcerer.
https://t.co/Jtl59fgPOV
#retrogames https://t.co/Bh3UnEXiIY","2020-11-08 15:14 +0000","472.0","25.0","0.05296610169491525","2.0","1.0","5.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","13","13","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325422850866606081","https://twitter.com/OldTechAdverts/status/1325422850866606081","A train tycoon clone from Maxis. It is so addictive, it only takes 1 hour before you are hooked, according to the LA Times. :-)  
For #Amiga, #AppleMac and IBM PCs. 
https://t.co/DOB3yIaMm3
#retrogames  #16bitlove https://t.co/wVSFZdeejs","2020-11-08 13:00 +0000","535.0","56.0","0.10467289719626169","2.0","1.0","8.0","0.0","2.0","0.0","11.0","0.0","0","0","0","0","0","32","32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325370018209656833","https://twitter.com/OldTechAdverts/status/1325370018209656833","Directory Utility is how Opus is being marketed.  Written by  Australian Jonathan Potter. Still going after so many years and serving the Windows computers via GPSoftware 
https://t.co/cc7vUbIlqz
#retrocomputing #Amiga https://t.co/WJxG56sHoX","2020-11-08 09:30 +0000","482.0","30.0","0.06224066390041494","4.0","0.0","3.0","0.0","0.0","0.0","5.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325347357228150785","https://twitter.com/OldTechAdverts/status/1325347357228150785","Thalamus game Creatures. It is a platform game. Created by the Rowland brothers. 
https://t.co/MkC2wAySiw
#RetroGames #Amiga https://t.co/s8mJBb3dc6","2020-11-08 08:00 +0000","328.0","20.0","0.06097560975609756","1.0","0.0","1.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325256753659916291","https://twitter.com/OldTechAdverts/status/1325256753659916291","A Japanese game attempting to cross the cultural divide. This is a puzzle game. ""Success within the time limit and gorgeous girls will lead you to the next tantalising level."" With a byline like that, definitely know its market.
https://t.co/0APvRBZyAS
#RetroGames https://t.co/Hmhax2ELlz","2020-11-08 02:00 +0000","436.0","47.0","0.10779816513761468","1.0","1.0","7.0","1.0","2.0","0.0","1.0","0.0","0","0","0","0","0","34","34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325181643318042626","https://twitter.com/OldTechAdverts/status/1325181643318042626","Timex bringing the Sinclair 1000 computer to the US. Based in the ZX81 with NTSC RF modulator. Also selling it as a business computer. 🤔 Is it possible?
https://t.co/nNrh8t5K9I
#RetroComputing #ZXSpectrum https://t.co/29XQ9Li5Kg","2020-11-07 21:01 +0000","1230.0","57.0","0.046341463414634146","5.0","2.0","15.0","1.0","0.0","0.0","7.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1325167786725838848","https://twitter.com/OldTechAdverts/status/1325167786725838848","Let's harness the power of computer to predict the winners of horse races. The Tipster is the worlds best selling horse racing software.  Smells fishy.
https://t.co/nBlh2dbyyu
#RetroComputing https://t.co/Mvf2GKIkZd","2020-11-07 20:06 +0000","422.0","23.0","0.054502369668246446","1.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
